"id","addtime","title","imgurl","address","avgprice","jianmian","housetype","opendate","tagname","totalprice","properright","detailurl"
"353","2025-04-02 00:41:53","中国铁建翰林新语","https://image1.ljcdn.com/newhouse-user-image/76c30d515085459b001f58fbc8a1994a.jpg","广东省广州市增城区乌石大道","18000","72-95㎡","住宅","","车位充足，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_zgtjhlxybmzij/"
"354","2025-04-02 00:41:53","联投·文津府","https://image1.ljcdn.com/newhouse-user-image/05d54bb6f23c1493f035f5d8e15a9678.jpeg","广东省广州市天河区执信三路执信中学对面","58000","111-165㎡","住宅","2023-09-29","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_ltwjfbmzoc/"
"355","2025-04-02 00:41:53","万科·理想花地·瑧园","https://image1.ljcdn.com/newhouse-user-image/25f23ae28640ff429444ceb8f2978335.jpg","广州市荔湾区东漖北路581号万汇天地瑧园售楼部","47000","110-186㎡","住宅","2023-04-29","车位充足，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_whtdzybmzsr/"
"356","2025-04-02 00:41:53","万科·理想花地·朗庭","https://image1.ljcdn.com/newhouse-user-image/2b400cdb9a4df06d4172dd1b96d47f57.jpg","荔湾区芳村花地大道309号花地湾生活馆","47000","79-128㎡","住宅","2023-09-29","人车分流，封闭管理，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_whtdltbmztt/"
"357","2025-04-02 00:41:53","智联花园","https://image1.ljcdn.com/newhouse-user-image/c6c8a4078efb5a7b6182fb1d0f0ad5df.png","广州市番禺区南大干线旁龙丰路段","30000","","底商","2022-12-99","车位充足，人车分流，国央企，品牌房企","3000","40年","https://gz.fang.lianjia.com/loupan/p_zlhybmzvd/"
"358","2025-04-02 00:41:53","仟信广场","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","从化区城郊街东风村河滨北路儿童公园侧","8000","51㎡","商业类","2023-02-09","低单价，低总价，车位充足，绿化率高","45","50年","https://gz.fang.lianjia.com/loupan/p_qxgcbmzvr/"
"359","2025-04-02 00:41:53","中建天河精诚壹号","https://image1.ljcdn.com/newhouse-user-image/b06e4c862ba0e14abbc4f8e0b95f101c.jpg","天河区凌塘村新村大街南巷41-1号","52000","78-118㎡","住宅","2023-09-01","绿化率高，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_zjthjcyhbnaja/"
"360","2025-04-02 00:41:53","鹏瑞1号","https://image1.ljcdn.com/newhouse-user-image/65179e58385159f4956f20094072b6ce.png","","200000","","商业类","","车位充足，人车分流，品牌房企，近地铁","6000","50年","https://gz.fang.lianjia.com/loupan/p_prjrcbnajb/"
"361","2025-04-02 00:41:53","保利四季和颂","https://image1.ljcdn.com/newhouse-user-image/36f7b599e5fd901001da536834c126ef.png","广东省广州市海珠区广州大道南788号","80000","108-140㎡","住宅","2023-04-15","车位充足，绿化率高，国央企，品牌房企","1080","70年","https://gz.fang.lianjia.com/loupan/p_blsjhsbnalh/"
"362","2025-04-02 00:41:53","中国铁建西派粤府","https://image1.ljcdn.com/newhouse-user-image/e61eaf678d5b2aa7105967a3f3386f0f.jpg","广州市海珠区振兴大街11号","65000","120-140㎡","住宅","","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_zgtjxpyfbnawb/"
"363","2025-04-02 00:41:53","越秀珠实城发江湾和樾","https://image1.ljcdn.com/newhouse-user-image/90907820708e36a1e2be80d23e17afe7.jpg","广州市海珠区南石头南边路6号江湾和樾示范区","75000","107-188㎡","住宅","2023-07-28","车位充足，大型社区，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_yxzscfjwhybnbcl/"
"364","2025-04-02 00:41:53","空港国际·科技谷","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","写字楼","","小型社区，公交直达，超市，公园","0","40年","https://gz.fang.lianjia.com/loupan/p_kggjkjgbnbde/"
"365","2025-04-02 00:41:53","云平上品","https://image1.ljcdn.com/newhouse-user-image/7d3f03f9ebd644009312475d8b165976.jpg","广东省广州市白云区白云大道北387号","52000","128-172㎡","住宅","","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_ylbnbdf/"
"366","2025-04-02 00:41:53","品秀星图","https://image1.ljcdn.com/newhouse-user-image/c302cbf26821c96aacad02bfdca15fdd.jpeg","地铁13号线官湖车辆段(官湖站B出口)","36000","","商业","2023-01-04","车位充足，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_pxxtbnbdj/"
"367","2025-04-02 00:41:53","琶洲樾","https://image1.ljcdn.com/newhouse-user-image/b23a86afe9f449719e942dcb47625542.png","","0","","住宅","","小型社区，国央企，品牌房企，近地铁","0","70年","https://gz.fang.lianjia.com/loupan/p_pzybnbsk/"
"368","2025-04-02 00:41:53","保利·天瑞","https://image1.ljcdn.com/newhouse-user-image/32b5a4e3003e693af5804e4011313818.png","广州市天河区广园快速路(广东铁路投资大厦东南侧)","81000","107-268㎡","住宅","","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_bltrbnbut/"
"369","2025-04-02 00:41:53","珠江国际城","https://image1.ljcdn.com/newhouse-user-image/a33d70b3d839ddd11d0cf5112eed631a.jpg","广州地铁14号线神岗站A出口前行约1.3公里","19000","26-53㎡","底商","2021-12-99","人车分流，大型社区，品牌房企，近地铁","110","40年","https://gz.fang.lianjia.com/loupan/p_zjgjcbnbwi/"
"370","2025-04-02 00:41:53","保利瑧誉","https://image1.ljcdn.com/newhouse-user-image/8accc1ff6bdb1493dbe8772312076d79.jpg","荔湾区东漖北路766号","50000","88-170㎡","住宅","2024-12-27","绿化率高，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_bljsybnbxv/"
"371","2025-04-02 00:41:57","品秀·星瀚","https://image1.ljcdn.com/newhouse-user-image/f5572a492ff3dd2a77b17170e1cbfe7c.jpg","广州市番禺区石北工业路","30000","","底商","2023-07-20","低总价，车位充足，人车分流，国央企","80","40年","https://gz.fang.lianjia.com/loupan/p_pxxhbncqv/"
"372","2025-04-02 00:41:57","星河·盛世锦城","https://image1.ljcdn.com/newhouse-user-image/f7805234446e38bedcfcf18abcc5f5b5.jpeg","广州市番禺区板桥陈地路44号星河盛世锦城营销中心","36000","95-139㎡","住宅","2023-09-27","绿色建筑，车位充足，品牌房企，近地铁",\N,"70年","https://gz.fang.lianjia.com/loupan/p_xhssjcbncta/"
"373","2025-04-02 00:41:57","科城·新世代","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","住宅","","小型社区，近地铁，地铁沿线，超市","0","70年","https://gz.fang.lianjia.com/loupan/p_kcxsdbnctf/"
"374","2025-04-02 00:41:57","龙湖御湖境","https://image1.ljcdn.com/newhouse-user-image/8177adfa5fdb8fd40bf84af1f6c77e24.png","广东省广州市番禺区朝阳东路186号","42000","115-206㎡","住宅","2024-01-15","车位充足，绿化率高，品牌房企，地铁沿线",\N,"70年","https://gz.fang.lianjia.com/loupan/p_lhyhjbnctt/"
"375","2025-04-02 00:41:57","珠实·西关都荟","https://image1.ljcdn.com/newhouse-user-image/836f1ebfaa7ce5e85f0a7605249c75a7.png","广州市荔湾区南岸路26号","65000","89-142㎡","住宅","2023-07-28","人车分流，小型社区，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_zsxgdhbnctz/"
"376","2025-04-02 00:41:57","正升星荟","https://image1.ljcdn.com/newhouse-user-image/a8d488fa6f39861e921a19ee077ca51a.jpg","","0","","商业类","","小型社区，品牌房企，近地铁，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_zsxhbncvn/"
"377","2025-04-02 00:41:57","保利锦上","https://image1.ljcdn.com/newhouse-user-image/379ae5203b22231eaf1b197667b82768.jpg","广东省广州市黄埔区隧南路保利锦上营销中心","35000","79㎡","底商","2023-07-07","车位充足，人车分流，国央企，品牌房企","190","40年","https://gz.fang.lianjia.com/loupan/p_bljsbndfy/"
"378","2025-04-02 00:41:57","光大ONE+","https://image1.ljcdn.com/newhouse-user-image/736ca53534bd55d37914325c593e11b2.jpg","","0","","写字楼","","大型社区，品牌房企，公交直达，超市","0","40年","https://gz.fang.lianjia.com/loupan/p_gdONEbndwh/"
"379","2025-04-02 00:41:57","上馨华府","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","28000","","住宅","","低单价，低总价，绿化率高，低密居所","260","70年","https://gz.fang.lianjia.com/loupan/p_sxhfbndwp/"
"380","2025-04-02 00:41:57","广州地铁地产珑璟台","https://image1.ljcdn.com/newhouse-user-image/14556c24f1b45133c60ce3dc93493a14.png","海珠区18号线龙潭站B出口","80000","120-195㎡","住宅","2023-09-15","人车分流，小型社区，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_gzdtdcljtbndwt/"
"381","2025-04-02 00:41:57","万科瑧樾府","https://image1.ljcdn.com/newhouse-user-image/65b67749155fe744ce933dcf000b6144.jpeg","越秀区越秀中路省实旁","90000","107-180㎡","住宅","2023-12-15","小型社区，封闭管理，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_wkzyfbndwu/"
"382","2025-04-02 00:41:57","广建·云城学府","https://image1.ljcdn.com/newhouse-user-image/f1b45d78ff7e56d8db156256296ea20a.jpg","","0","","住宅","","绿化率高，大型社区，国央企，品牌房企","0","70年","https://gz.fang.lianjia.com/loupan/p_gjycxfbndwv/"
"383","2025-04-02 00:41:57","长隆万博悦府","https://image1.ljcdn.com/newhouse-user-image/a15dd621390633367b92c0176b021d99.jpeg","番禺区南村万博地铁口E1出入口","65000","108-300㎡","住宅","2023-12-01","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_clwbyfbndww/"
"384","2025-04-02 00:41:57","粤海壹桂府","https://image1.ljcdn.com/newhouse-user-image/e2cc3efd60878ce795cf2de6143fec74.jpg","","0","","商业","","国央企，品牌房企，近地铁，地铁沿线","0","70年","https://gz.fang.lianjia.com/loupan/p_yhygfbnegu/"
"385","2025-04-02 00:41:57","广州之窗商务港","https://image1.ljcdn.com/newhouse-user-image/773c1a499d56277e18ca24b6960ac391.png","","0","","写字楼","","大型社区，国央企，品牌房企，近地铁","0","50年","https://gz.fang.lianjia.com/loupan/p_gzzcswgbnegv/"
"386","2025-04-02 00:41:57","亿凯创智汇","https://image1.ljcdn.com/newhouse-user-image/5ceb4cc1f555d8791cb33e875707536e.jpg","","0","","商业","","小型社区，地铁沿线，公交直达，综合商场","0","50年","https://gz.fang.lianjia.com/loupan/p_ykczhbnegy/"
"387","2025-04-02 00:41:57","晓庐","https://image1.ljcdn.com/newhouse-user-image/af0ba3829942aa89e78851d4c77bbf9b.jpg","","0","","酒店式公寓","","小型社区，近地铁，地铁沿线，超市","0","40年","https://gz.fang.lianjia.com/loupan/p_xlbnegz/"
"388","2025-04-02 00:41:57","东基天河阳光","https://image1.ljcdn.com/newhouse-user-image/c8914638c0e3c143dd4b8bdd06089232.png","广州市天河区航天奇观二期东南侧50米","38000","","商业","2023-11-28","低总价，人车分流，小型社区，品牌房企","120","40年","https://gz.fang.lianjia.com/loupan/p_djthygbneha/"
"389","2025-04-02 00:41:57","保利阅江台","https://image1.ljcdn.com/newhouse-user-image/3381ad57b11f16dacd6d53cf1d274fba.png","广东省广州市海珠区广州大道南788号","92000","121-208㎡","住宅","2022-10-28","车位充足，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_blyjtbnezv/"
"390","2025-04-02 00:41:57","广州足球公园","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","住宅","","大型社区，国央企，品牌房企，近地铁","0","70年","https://gz.fang.lianjia.com/loupan/p_gzzqgybnggj/"
"391","2025-04-02 00:42:01","江语上品苑","https://image1.ljcdn.com/newhouse-user-image/44569e4d76fb121452a2a8bbc4493b8a.png","广州市白云区江语上品苑接待中心","51000","125-319㎡","住宅","2023-11-18","车位充足，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_jyspybnggy/"
"392","2025-04-02 00:42:01","淘金山花园","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","住宅","","小型社区，超市","0","70年","https://gz.fang.lianjia.com/loupan/p_tjshybnggz/"
"393","2025-04-02 00:42:01","旺村·知筑","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","住宅","","小型社区，国央企，地铁沿线，公交直达","0","70年","https://gz.fang.lianjia.com/loupan/p_wczzbngha/"
"394","2025-04-02 00:42:01","华润置地天河润府","https://image1.ljcdn.com/newhouse-user-image/3ad288c626ac5b138b502929ec5b78ca.jpg","天河区茅岗路与广本路交叉口西北20米","51000","81-130㎡","住宅","2024-03-99","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_hrzdthrfbnghb/"
"395","2025-04-02 00:42:01","君熙府","https://image1.ljcdn.com/newhouse-user-image/32d31273ed452c45d8214d51516f7d5e.jpg","广东省广州市越秀区贤藏街与广州起义路交叉口西180米","85000","93-146㎡","住宅","2024-04-21","车位充足，人车分流，近地铁，地铁沿线",\N,"70年","https://gz.fang.lianjia.com/loupan/p_jxfbnghk/"
"396","2025-04-02 00:42:01","云瀚府","https://image1.ljcdn.com/newhouse-user-image/4faa9cc819261f3d81601d76fc2b4f34.png","广州市越秀区白云路29-31号","100000","130-197㎡","住宅","2024-03-99","车位充足，人车分流，品牌房企，近地铁",\N,"70年","https://gz.fang.lianjia.com/loupan/p_yhfbngio/"
"397","2025-04-02 00:42:01","佳兆业佳泽园","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","荔城街增城大道钟岗地铁口附近","18500","","底商","","低单价，车位充足，人车分流，品牌房企","130","40年","https://gz.fang.lianjia.com/loupan/p_jzyjzybngmu/"
"398","2025-04-02 00:42:01","保利水木芳华","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","25000","","底商","","人车分流，小型社区，国央企，品牌房企","130","40年","https://gz.fang.lianjia.com/loupan/p_blsmfhbnhhf/"
"399","2025-04-02 00:42:01","铂玥明珠ONE","https://image1.ljcdn.com/newhouse-user-image/b71e7afe6768f39db60dbf4916df7d97.jpg","广东省广州市南沙区合兴路18号","18000","54-70㎡","商业类","2023-09-99","车位充足，人车分流，品牌房企，近地铁",\N,"40年","https://gz.fang.lianjia.com/loupan/p_bymzONEbnhjv/"
"400","2025-04-02 00:42:01","中海浣花里","https://image1.ljcdn.com/newhouse-user-image/f73256131ae4bf420bca1b0c5304e48b.jpg","广东省广州市荔湾区芳村浣花路1号","40000","71-108㎡","住宅","2023-12-13","人车分流，小型社区，国央企，品牌房企","400","70年","https://gz.fang.lianjia.com/loupan/p_zhhhlbnhro/"
"401","2025-04-02 00:42:01","武汉城建·保利·花语和岸","https://image1.ljcdn.com/newhouse-user-image/08da4ad3cb39f77a82408462bbeed7de.jpg","广东省广州市荔湾区花地街道涌岸街武汉城建·保利·花语和岸","51000","86-142㎡","住宅","2023-10-20","绿化率高，人车分流，品牌房企，近地铁",\N,"70年","https://gz.fang.lianjia.com/loupan/p_whcjblhyhabnhrq/"
"402","2025-04-02 00:42:01","青云喜满园","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","住宅","","车位充足，绿化率高，公交直达，综合商场","0","70年","https://gz.fang.lianjia.com/loupan/p_qyxmybnhrr/"
"403","2025-04-02 00:42:01","朗悦时光里","https://image1.ljcdn.com/newhouse-user-image/8a0f18280b01f90cf6ce48440d796304.jpg","","0","","商业","","人车分流，小型社区，近地铁，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_lysglbnhrs/"
"404","2025-04-02 00:42:01","保利琅誉","https://image1.ljcdn.com/newhouse-user-image/95de41cba103d1394eba79ebcdf368d8.jpg","大龙街傍雁路98号","38000","92-132㎡","住宅","2024-05-24","特价好房，低总价，车位充足，绿化率高",\N,"70年","https://gz.fang.lianjia.com/loupan/p_bllybnhru/"
"405","2025-04-02 00:42:01","路劲美的隽樾府","https://image1.ljcdn.com/newhouse-user-image/342df553e31d1f4d373c7388d56195de.png","广东省广州市番禺区东盛路4号","38000","87-134㎡","住宅","2023-12-08","车位充足，人车分流，品牌房企，近地铁",\N,"70年","https://gz.fang.lianjia.com/loupan/p_ljmdjyfbnhrx/"
"406","2025-04-02 00:42:01","明月豪庭","https://image1.ljcdn.com/newhouse-user-image/0f12cae4ea89b33884851abb1936db28.jpg","广州·越秀区解放中路459号（1/2号线公园前站A出口 约200米）","28000","42-109㎡","商业类","2023-05-20","小型社区，近地铁，地铁沿线，大两居","320","50年","https://gz.fang.lianjia.com/loupan/p_myhtbnifn/"
"407","2025-04-02 00:42:01","保利和颂","https://image1.ljcdn.com/newhouse-user-image/654e29469127cb432351d9b290e06de7.jpg","广东省广州市荔湾区浣花路113号","46000","72-99㎡","住宅","2024-05-31","低总价，人车分流，小型社区，国央企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_blhsbnipw/"
"408","2025-04-02 00:42:01","国贸云上","https://image1.ljcdn.com/newhouse-user-image/e1d52d4a22d7284a99f863613f0087d7.jpg","广东省广州市白云区云门NEW PARK北侧约400米（嘉禾望岗地铁站东北侧约470米）","50000","85-143㎡","住宅","2024-01-27","绿化率高，人车分流，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_gmysbnipx/"
"409","2025-04-02 00:42:01","嘉禧天和大厦","https://image1.ljcdn.com/newhouse-user-image/bebd7ec478a3a0423a34a225e136bf4b.jpg","","0","","商业类","","人车分流，小型社区，近地铁，多轨交汇","0","40年","https://gz.fang.lianjia.com/loupan/p_jxthbniqc/"
"410","2025-04-02 00:42:01","广州城投·天赋壹号","https://image1.ljcdn.com/newhouse-user-image/aa65e882375e511e49f4cea54e8a81e9.jpg","","0","","商业类","","人车分流，小型社区，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_gzctwqjrgbniqg/"
"411","2025-04-02 00:42:04","中金岭南鑫贸大厦","https://image1.ljcdn.com/newhouse-user-image/3755f62acb20d4752fe627bc32346f8b.jpg","","0","","写字楼","","小型社区，国央企，地铁沿线，公交直达","0","40年、50年","https://gz.fang.lianjia.com/loupan/p_zjlnxmdsbniqw/"
"412","2025-04-02 00:42:04","星河智荟二期","https://image1.ljcdn.com/newhouse-user-image/72c7d6d03cf13487b83e79596754c5cb.png","广东省广州市南沙区工业五路","20000","88-183㎡","住宅","2023-11-25","低单价，绿化率高，人车分流，品牌房企","400","70年","https://gz.fang.lianjia.com/loupan/p_xhzheqbnisv/"
"413","2025-04-02 00:42:04","建发央玺","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业类","","大型社区，国央企，品牌房企，近地铁","0","70年","https://gz.fang.lianjia.com/loupan/p_jfyxbnjau/"
"414","2025-04-02 00:42:04","建发明珠湾玺","https://image1.ljcdn.com/newhouse-user-image/ffeac5942c7eb12100e4bcd88d168e87.jpg","合兴路30号","19500","","商业类","2023-12-02","人车分流，封闭管理，国央企，品牌房企","70","40年","https://gz.fang.lianjia.com/loupan/p_jfmzwxbnjbe/"
"415","2025-04-02 00:42:04","建发明珠湾玺","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","广州市南沙区合兴路30号","19500","36-72㎡","商业","2023-12-02","低总价，人车分流，封闭管理，国央企",\N,"40年","https://gz.fang.lianjia.com/loupan/p_jfmzwxbnjfl/"
"416","2025-04-02 00:42:04","金海岸花园观海","https://image1.ljcdn.com/newhouse-user-image/aba5646a31e7138c99f936f7ce9c738c.png","广东省广州市番禺区金海岸大道31号","48000","220-318㎡","住宅","2020-10-01","绿化率高，大平层，动静分明，现房",\N,"70年","https://gz.fang.lianjia.com/loupan/p_jhahyghbnjix/"
"417","2025-04-02 00:42:04","敏捷东樾府","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业","","车位充足，人车分流，品牌房企，公交直达","0","40年","https://gz.fang.lianjia.com/loupan/p_mjdyfbnkci/"
"418","2025-04-02 00:42:04","润悦","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业","","大型社区，国央企，品牌房企，公交直达","0","70年","https://gz.fang.lianjia.com/loupan/p_rybnkck/"
"419","2025-04-02 00:42:04","中新知识城国际领军人才集聚区","https://image1.ljcdn.com/newhouse-user-image/44eb85404ffb7893d115c3fd7ac2901f.png","","0","","写字楼","","大型社区，近地铁，地铁沿线，综合商场","0","50年","https://gz.fang.lianjia.com/loupan/p_zxzscgjljrcjjqbnkcy/"
"420","2025-04-02 00:42:04","广州城投未来智都","https://image1.ljcdn.com/newhouse-user-image/fae4b4cd97910f05e17c7fcf02feffa2.jpg","","0","","写字楼","","小型社区，国央企，近地铁，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_gzctwlzdbnkcz/"
"421","2025-04-02 00:42:04","奥园湾区智谷","https://image1.ljcdn.com/newhouse-user-image/ad73a54f6a0332ed5ac4d903417d2306.jpg","","0","","写字楼","","小型社区，品牌房企，地铁沿线，公园","0","50年","https://gz.fang.lianjia.com/loupan/p_aywqzgbnkda/"
"422","2025-04-02 00:42:04","高新仕林苑","https://image1.ljcdn.com/newhouse-user-image/5174ad9bef2d784ff5e193f728fd23e7.png","广东省广州市黄埔区长贤路","35000","99-181㎡","住宅","2024-04-21","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_gxslybnkdc/"
"423","2025-04-02 00:42:04","越秀白云星汇城","https://image1.ljcdn.com/newhouse-user-image/d3a39a22539ab46f088b77321de9faa1.jpg","","0","","商业","","大型社区，国央企，品牌房企，地铁沿线","0","70年","https://gz.fang.lianjia.com/loupan/p_yxbyxhcbnkdk/"
"424","2025-04-02 00:42:04","金茂万科都会四季商铺","https://image1.ljcdn.com/newhouse-user-image/8adc793433524141aec07d08bd7e0e9a.jpg","","0","","商业","","车位充足，人车分流，国央企，品牌房企","0","50年","https://gz.fang.lianjia.com/loupan/p_jmwkdhsjbnkdu/"
"425","2025-04-02 00:42:04","国化广场","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","广州市白云区云城街道云城北二路116号(地铁2号线萧岗站旁)","0","","商业类","","车位充足，人车分流，近地铁，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_ghgcbnkdw/"
"426","2025-04-02 00:42:04","东基天河阳光","https://image1.ljcdn.com/newhouse-user-image/c8914638c0e3c143dd4b8bdd06089232.png","","0","","商业类","","人车分流，小型社区，品牌房企，地铁沿线","0","50年","https://gz.fang.lianjia.com/loupan/p_djthygbnkei/"
"427","2025-04-02 00:42:04","中海江泰里","https://image1.ljcdn.com/newhouse-user-image/7571398cca63cbba62ee5c947770f35a.jpg","广东省广州市海珠区江泰路36号","0","","商业","","小型社区，国央企，品牌房企，近地铁","0","40年","https://gz.fang.lianjia.com/loupan/p_zhjtlbnkel/"
"428","2025-04-02 00:42:04","星河畔月湾","https://image1.ljcdn.com/newhouse-user-image/05cbfc0802c2c01dbf8524328247e9f6.jpg","","0","","商业","","车位充足，大型社区，公交直达，公园","0","40年","https://gz.fang.lianjia.com/loupan/p_xhpywbnkem/"
"429","2025-04-02 00:42:04","耀胜新世界广场","https://image1.ljcdn.com/newhouse-user-image/c0d743440d7f714f309e36076995329b.jpg","","0","","商业","","小型社区，品牌房企，近地铁，多轨交汇","0","40年","https://gz.fang.lianjia.com/loupan/p_ysxsjgcbnken/"
"430","2025-04-02 00:42:04","万科黄埔新城","https://image1.ljcdn.com/newhouse-user-image/f7908c7af70fbb7b0b88c4ff30394997.jpg","万科黄埔新城保沙路34号（沙步文化馆）","0","","商业","","车位充足，人车分流，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_wkhpxcbnkey/"
"431","2025-04-02 00:42:08","中建凤榕台","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业","","小型社区，国央企，品牌房企，近地铁","0","50年","https://gz.fang.lianjia.com/loupan/p_zjfrtbnkez/"
"432","2025-04-02 00:42:08","IN PARK星贸中心","https://image1.ljcdn.com/newhouse-user-image/990596488e7682fe667b883578e70ed2.png","广东省广州市黄埔区映日路74-138号","0","","商业类","","人车分流，封闭管理，国央企，品牌房企","0","40年","https://gz.fang.lianjia.com/loupan/p_INPARKxmzxbnkfj/"
"433","2025-04-02 00:42:08","中建·星光城","https://image1.ljcdn.com/newhouse-user-image/3c50b79b40eacd1a0ce2a8a0bdc23524.jpg","","0","","商业","","小型社区，国央企，品牌房企，近地铁","0","70年","https://gz.fang.lianjia.com/loupan/p_zjxgcbnkfk/"
"434","2025-04-02 00:42:08","嘉禧天和","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业类","","小型社区，近地铁，多轨交汇，超市","0","40年","https://gz.fang.lianjia.com/loupan/p_jxthbnkfw/"
"435","2025-04-02 00:42:08","金祥大厦","https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png","","0","","商业","","小型社区，近地铁，地铁沿线，超市","0","40年","https://gz.fang.lianjia.com/loupan/p_jxdsbnkfx/"
"436","2025-04-02 00:42:08","天鹅壹号","https://image1.ljcdn.com/newhouse-user-image/761fef542d65e5fd365d8a0454389d4f.jpg","","0","","商业类","","小型社区，近地铁，多轨交汇，超市","0","50年","https://gz.fang.lianjia.com/loupan/p_teyhbnkfy/"
"437","2025-04-02 00:42:08","粤海·云港城","https://image1.ljcdn.com/newhouse-user-image/cd419e12c4a96ef5dba37c842288c5e6.jpg","广东省广州市白云区齐心路84号（白云公园站旁）","40000","108-148㎡","商业类","2022-06-29","人车分流，大型社区，国央企，品牌房企",\N,"40年","https://gz.fang.lianjia.com/loupan/p_yhygcbnkfz/"
"438","2025-04-02 00:42:08","星河发展大厦","https://image1.ljcdn.com/newhouse-user-image/bf09ddceeacd34aad97d16d16907f553.jpg","","0","","商业","","车位充足，小型社区，品牌房企，地铁沿线","0","40年","https://gz.fang.lianjia.com/loupan/p_xhfzdsbnkga/"
"439","2025-04-02 00:42:08","迈谷·天河科融苑","https://image1.ljcdn.com/newhouse-user-image/6bf0fda0c21b02fbeed4eb245309a281.png","","0","","商业类","","小型社区，近地铁，地铁沿线，超市","0","50年","https://gz.fang.lianjia.com/loupan/p_mgkrybnkgb/"
"440","2025-04-02 00:42:08","银帝云珹天地","https://image1.ljcdn.com/newhouse-user-image/0d59ac6296792ad37e8935e614cbc94f.jpg","","0","","写字楼","","车位充足，人车分流，品牌房企，近地铁","0","40年","https://gz.fang.lianjia.com/loupan/p_ydyctdbnkgc/"
"441","2025-04-02 00:42:08","广州力合科创中心","https://image1.ljcdn.com/newhouse-user-image/0846c1067787cec792c544cf9f570b36.jpg","","0","","写字楼","","小型社区，国央企，品牌房企，近地铁","0","40年","https://gz.fang.lianjia.com/loupan/p_gzlhkczxbnkgd/"
"442","2025-04-02 00:42:08","城投天禧","https://image1.ljcdn.com/newhouse-user-image/39bdabe45b702e9d11e8e81e7795411a.png","中国广东省广州市天河区大观中路519号","43000","108-138㎡","住宅","2024-06-08","车位充足，绿化率高，国央企，品牌房企",\N,"70年","https://gz.fang.lianjia.com/loupan/p_gzcttxbnkge/"
